"Fecha","SF45422","SF45423","SF45424","SF45425","SF45426","SF45427","SF45428","SF45429","SF45430","SF45431","SF45432","SF45433","SF45434","SF45435","SF45436","SF45437","SF45438","SF45439","SF45440","SF45441","SF45442","SF45443","SF45444","SF45445","SF45446","SF45447","SF45448","SF45449","SF45450","SF45451","SF45452","SF45453","SF45454","SF45455","SF45456","SF45457","SF45458","SF45459","SF45460","SF45461","SF45462","SF45463","SF45464","SF45465","SF45466","SF45467","SF45468","SF45469","SF45470","SF45471","SF45472","SF45473","SF45474","SF45475","SF45476","SF45477","SF45478","SF45479","SF45480","SF45481","SF45482","SF45483","SF45484","SF45485","SF46617","SF46618","SF46619","SF46620","SF50761","SF50762","SF50763","SF50764","SF50765","SF50766","SF50767","SF50768","SF59767","SF59768","SF59769","SF59770","SF59771","SF59772","SF59773","SF59774","SF59775","SF59776","SF59777","SF59778","SF60720","SF60721","SF60722","SF60723","SF61784","SF61785","SF61786","SF61787","SF64846","SF64847","SF64848","SF64849","SF66800","SF66801","SF66802","SF66803","SF66804","SF66805","SF66806","SF66807"
12/05/2016,28.000000,91.000000,182.000000,322.000000,N/E,1308.000000,1855.000000,N/E,3584.000000,6769.000000,3493.000000,N/E,N/E,N/E,N/E,N/E,9.970740,9.970740,9.903700,9.903700,9.807372,9.807372,9.649581,9.649581,N/E,N/E,99.796121,101.837788,105.016295,107.670462,N/E,N/E,98.942140,99.836584,113.433266,116.597849,611.459225,621.448606,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.773040,3.846714,3.885061,4.059998,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11137.000000,N/E,4.000000,N/E,N/E,586.082404,594.961854,238.000000,N/E,1778.000000,3.810000,N/E,3.810000,99.936274,100.084441,N/E,N/E,99.169046,99.317213,9681.000000,114.233110,117.397693,7.750000,1127.000000,574.464162,583.343612,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/05/2016,27.000000,90.000000,181.000000,321.000000,N/E,1307.000000,1854.000000,N/E,3583.000000,6768.000000,3492.000000,N/E,N/E,N/E,N/E,N/E,9.971702,9.971702,9.904739,9.904739,9.807405,9.807405,9.651171,9.651171,N/E,N/E,99.648318,101.703874,104.834991,107.507213,N/E,N/E,98.768865,99.679282,113.221682,116.407793,611.292201,621.348914,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.783774,3.847088,3.905843,4.053499,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11136.000000,N/E,4.000000,N/E,N/E,586.254468,595.193768,237.000000,N/E,1777.000000,3.810000,N/E,3.810000,99.936540,100.095290,N/E,N/E,99.169283,99.328033,9680.000000,113.955558,117.141669,7.750000,1126.000000,575.213174,584.152474,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/05/2016,24.000000,87.000000,178.000000,318.000000,N/E,1304.000000,1851.000000,N/E,3580.000000,6765.000000,3489.000000,N/E,N/E,N/E,N/E,N/E,9.974791,9.974791,9.908041,9.908041,9.809323,9.809323,9.651874,9.651874,N/E,N/E,99.407998,101.505220,104.510133,107.236522,N/E,N/E,98.285157,99.243490,112.285183,115.535877,606.771058,617.029713,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.790906,3.840517,3.931351,4.083196,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11133.000000,N/E,4.000000,N/E,N/E,577.700587,586.819391,234.000000,N/E,1774.000000,3.810000,N/E,3.810000,99.937334,100.127834,N/E,N/E,99.171231,99.361731,9677.000000,113.042915,116.293609,7.750000,1123.000000,573.675037,582.793841,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/05/2016,23.000000,86.000000,177.000000,317.000000,N/E,1303.000000,1850.000000,N/E,3579.000000,6764.000000,3488.000000,N/E,N/E,N/E,N/E,N/E,9.975972,9.975972,9.909101,9.909101,9.809965,9.809965,9.652451,9.652451,N/E,N/E,99.313466,101.424577,104.425906,107.170350,N/E,N/E,97.997624,98.971930,111.947366,115.219588,606.216874,616.542827,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.769963,3.839979,3.939992,4.089043,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11132.000000,N/E,4.000000,N/E,N/E,576.170035,585.348660,233.000000,N/E,1773.000000,3.810000,N/E,3.810000,99.937598,100.138681,N/E,N/E,99.169806,99.370889,9676.000000,112.710944,115.983166,7.750000,1122.000000,573.264799,582.443424,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/05/2016,22.000000,85.000000,176.000000,316.000000,N/E,1302.000000,1849.000000,N/E,3578.000000,6763.000000,3487.000000,N/E,N/E,N/E,N/E,N/E,9.976989,9.976989,9.908117,9.908117,9.810816,9.810816,9.648705,9.648705,N/E,N/E,99.021441,101.146441,104.040011,106.802511,N/E,N/E,97.551998,98.542276,111.461606,114.755356,604.238367,614.631609,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.774121,3.927603,3.944292,4.147805,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11131.000000,N/E,4.000000,N/E,N/E,574.429859,583.668297,232.000000,N/E,1772.000000,3.810000,N/E,3.810000,99.937863,100.149530,N/E,N/E,99.171614,99.383281,9675.000000,112.324256,115.618006,7.750000,1121.000000,572.461969,581.700407,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/05/2016,28.000000,91.000000,175.000000,315.000000,N/E,1301.000000,1848.000000,N/E,3577.000000,6762.000000,3486.000000,N/E,N/E,N/E,N/E,N/E,9.970406,9.970406,9.900991,9.900991,9.807423,9.807423,9.638729,9.638729,N/E,N/E,98.807392,100.946281,103.722431,106.502987,N/E,N/E,97.337439,98.343689,111.346250,114.661528,601.810876,612.271399,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.816237,3.956008,4.039373,4.283564,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11130.000000,N/E,4.000000,N/E,N/E,571.377616,580.675859,231.000000,N/E,1771.000000,3.810000,N/E,3.810000,99.938121,100.160371,N/E,N/E,99.149119,99.371369,9674.000000,111.930353,115.245631,7.750000,1120.000000,572.077302,581.375545,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/05/2016,27.000000,90.000000,174.000000,314.000000,N/E,1300.000000,1847.000000,N/E,3576.000000,6761.000000,3485.000000,N/E,N/E,N/E,N/E,N/E,9.971492,9.971492,9.900813,9.900813,9.805571,9.805571,9.636993,9.636993,N/E,N/E,98.828218,100.980996,103.734098,106.532709,N/E,N/E,97.411089,98.433311,111.316888,114.653694,601.332959,611.860755,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.811934,4.007226,4.102432,4.318633,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11129.000000,N/E,4.000000,N/E,N/E,573.228503,582.586544,230.000000,N/E,1770.000000,3.810000,N/E,3.810000,99.941287,100.174120,N/E,N/E,99.147753,99.380586,9673.000000,111.904342,115.241148,7.750000,1119.000000,571.759866,581.117907,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23/05/2016,24.000000,87.000000,171.000000,311.000000,N/E,1297.000000,1844.000000,N/E,3573.000000,6758.000000,3482.000000,N/E,N/E,N/E,N/E,N/E,9.974374,9.974374,9.901845,9.901845,9.807647,9.807647,9.627540,9.627540,N/E,N/E,98.552199,100.746643,103.385038,106.237816,N/E,N/E,96.756451,97.826590,110.302041,113.703430,597.365469,608.095032,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.853776,4.101848,4.128959,4.478230,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11126.000000,N/E,4.000000,N/E,N/E,567.504908,577.042297,227.000000,N/E,1767.000000,3.800000,N/E,3.800000,99.942285,100.206174,N/E,N/E,99.149066,99.412955,9670.000000,110.668749,114.070138,7.750000,1116.000000,570.717693,580.255082,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/05/2016,23.000000,86.000000,170.000000,310.000000,N/E,1296.000000,1843.000000,N/E,3572.000000,6757.000000,3481.000000,N/E,N/E,N/E,N/E,N/E,9.975414,9.975414,9.901166,9.901166,9.805311,9.805311,9.631579,9.631579,N/E,N/E,98.799170,101.007503,103.582564,106.453397,N/E,N/E,96.920863,98.006974,109.980074,113.402991,597.362246,608.159048,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.857728,4.178535,4.204687,4.442093,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11125.000000,N/E,4.000000,N/E,N/E,559.083835,568.680992,226.000000,N/E,1766.000000,3.800000,N/E,3.800000,99.942090,100.216534,N/E,N/E,99.148515,99.422959,9669.000000,110.306780,113.729697,7.750000,1115.000000,570.349799,579.946956,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/05/2016,22.000000,85.000000,169.000000,309.000000,N/E,1295.000000,1842.000000,N/E,3571.000000,6756.000000,3480.000000,N/E,N/E,N/E,N/E,N/E,9.976510,9.976510,9.902600,9.902600,9.806316,9.806316,9.635189,9.635189,N/E,N/E,98.897139,101.119361,103.688773,106.577662,N/E,N/E,97.117993,98.220076,109.745441,113.189885,597.123748,607.987780,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.852869,4.165751,4.207302,4.411149,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11124.000000,N/E,4.000000,N/E,N/E,556.922530,566.579447,225.000000,N/E,1765.000000,3.800000,N/E,3.800000,99.942546,100.237610,N/E,N/E,99.138854,99.434283,9668.000000,110.148689,113.593133,7.750000,1114.000000,570.643144,580.300061,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/05/2016,28.000000,91.000000,182.000000,364.000000,N/E,1294.000000,1841.000000,N/E,3570.000000,6755.000000,3479.000000,N/E,N/E,N/E,N/E,N/E,9.970967,9.970967,9.898415,9.898415,9.792081,9.792081,9.577916,9.577916,N/E,N/E,99.152614,101.388725,104.038550,106.945494,N/E,N/E,97.552930,98.670986,110.430801,113.896773,601.787755,612.716373,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.743683,4.059991,4.200010,4.358419,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11123.000000,N/E,4.000000,N/E,N/E,562.479768,572.194095,224.000000,N/E,1820.000000,0.000000,N/E,0.000000,99.943002,99.943002,N/E,N/E,99.092327,99.092327,9667.000000,110.916389,114.382361,7.750000,1113.000000,570.604676,580.319003,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/05/2016,27.000000,90.000000,181.000000,363.000000,N/E,1293.000000,1840.000000,N/E,3569.000000,6754.000000,3478.000000,N/E,N/E,N/E,N/E,N/E,9.972269,9.972269,9.898598,9.898598,9.793224,9.793224,9.573846,9.573846,N/E,N/E,99.057763,101.307763,103.911291,106.836291,N/E,N/E,97.485126,98.619154,110.413620,113.901120,603.509577,614.502741,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.707749,4.097631,4.199508,4.414444,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11122.000000,N/E,4.000000,N/E,N/E,563.690217,573.461918,223.000000,N/E,1819.000000,3.720000,N/E,3.720000,99.942022,99.952355,N/E,N/E,99.093435,99.103768,9666.000000,110.751705,114.239205,7.750000,1112.000000,570.636615,580.408316,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/05/2016,24.000000,87.000000,178.000000,360.000000,N/E,1290.000000,1837.000000,N/E,3566.000000,6751.000000,3475.000000,N/E,N/E,N/E,N/E,N/E,9.974732,9.974732,9.901853,9.901853,9.793897,9.793897,9.572535,9.572535,N/E,N/E,98.965840,101.257507,103.745478,106.724645,N/E,N/E,97.150516,98.332460,110.275128,113.827211,602.453716,613.640281,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.799801,4.101510,4.256095,4.465536,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11119.000000,N/E,4.000000,N/E,N/E,561.053704,570.997317,220.000000,N/E,1816.000000,3.770000,N/E,3.770000,99.943052,99.984941,N/E,N/E,99.096069,99.137958,9663.000000,110.703778,114.255861,7.750000,1109.000000,569.965733,579.909346,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
31/05/2016,23.000000,86.000000,177.000000,359.000000,N/E,1289.000000,1836.000000,N/E,3565.000000,6750.000000,3474.000000,N/E,N/E,N/E,N/E,N/E,9.975723,9.975723,9.903841,9.903841,9.791546,9.791546,9.572951,9.572951,N/E,N/E,99.126952,101.432508,103.847074,106.844296,N/E,N/E,97.081400,98.279317,110.299599,113.873210,600.898282,612.149233,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.809126,4.064343,4.330003,4.473423,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11118.000000,N/E,4.000000,N/E,N/E,557.818277,567.819122,219.000000,N/E,1815.000000,3.770000,N/E,3.770000,99.943473,99.995834,N/E,N/E,99.097183,99.149544,9662.000000,110.525324,114.098935,7.750000,1108.000000,569.987306,579.988151,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/06/2016,22.000000,85.000000,176.000000,358.000000,N/E,1288.000000,1835.000000,N/E,3564.000000,6749.000000,3473.000000,N/E,N/E,N/E,N/E,N/E,9.976766,9.976766,9.905171,9.905171,9.794125,9.794125,9.574309,9.574309,N/E,N/E,99.126633,101.446077,103.886386,106.901664,N/E,N/E,97.072045,98.285934,110.389269,113.984408,603.000551,614.315847,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.810781,4.054738,4.299598,4.471019,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11117.000000,N/E,4.000000,N/E,N/E,555.921410,565.979451,218.000000,N/E,1814.000000,3.800000,N/E,3.800000,99.943572,100.006905,N/E,N/E,99.100211,99.163544,9661.000000,110.598613,114.193752,7.750000,1107.000000,571.066253,581.124294,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/06/2016,28.000000,91.000000,175.000000,357.000000,N/E,1287.000000,1834.000000,N/E,3563.000000,6748.000000,3472.000000,N/E,N/E,N/E,N/E,N/E,9.970532,9.970532,9.898910,9.898910,9.796185,9.796185,9.581219,9.581219,N/E,N/E,99.000458,101.333791,103.669124,106.702457,N/E,N/E,96.845233,98.075094,110.211139,113.827806,601.591520,612.971122,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.799941,4.040005,4.279999,4.407583,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11116.000000,N/E,4.000000,N/E,N/E,554.380808,564.496010,217.000000,N/E,1813.000000,3.800000,N/E,3.800000,99.945113,100.019002,N/E,N/E,99.095943,99.169832,9660.000000,110.318500,113.935167,7.750000,1106.000000,570.522890,580.638092,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/06/2016,27.000000,90.000000,174.000000,356.000000,N/E,1286.000000,1833.000000,N/E,3562.000000,6747.000000,3471.000000,N/E,N/E,N/E,N/E,N/E,9.971565,9.971565,9.900786,9.900786,9.799797,9.799797,9.583253,9.583253,N/E,N/E,99.282379,101.629601,103.973778,107.025167,N/E,N/E,97.266614,98.512447,110.631177,114.269371,605.085950,616.529819,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.802145,4.008328,4.226752,4.397563,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11115.000000,N/E,4.000000,N/E,N/E,559.771430,569.943758,216.000000,N/E,1812.000000,3.820000,N/E,3.820000,99.945379,100.030268,N/E,N/E,99.098454,99.183343,9659.000000,110.852281,114.490475,7.750000,1105.000000,572.156197,582.328525,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/06/2016,24.000000,87.000000,171.000000,353.000000,N/E,1283.000000,1830.000000,N/E,3559.000000,6744.000000,3468.000000,N/E,N/E,N/E,N/E,N/E,9.974731,9.974731,9.904022,9.904022,9.802576,9.802576,9.587442,9.587442,N/E,N/E,99.204059,101.592948,103.824947,106.930503,N/E,N/E,96.975790,98.269540,109.978984,113.681762,605.064627,616.701053,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.799952,4.009991,4.240003,4.388439,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11112.000000,N/E,4.000000,N/E,N/E,557.904675,568.248164,213.000000,N/E,1809.000000,3.870000,N/E,3.870000,99.946142,100.064392,N/E,N/E,99.102533,99.220783,9656.000000,110.196114,113.898892,7.750000,1102.000000,571.833974,582.177463,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/06/2016,23.000000,86.000000,170.000000,352.000000,N/E,1282.000000,1829.000000,N/E,3558.000000,6743.000000,3467.000000,N/E,N/E,N/E,N/E,N/E,9.975860,9.975860,9.905530,9.905530,9.804162,9.804162,9.590091,9.590091,N/E,N/E,99.361029,101.763807,104.146401,107.270012,N/E,N/E,97.328323,98.638045,110.512287,114.236593,604.753463,616.453996,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.787578,3.992273,4.229997,4.371440,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11111.000000,N/E,4.000000,N/E,N/E,559.587493,569.987967,212.000000,N/E,1808.000000,3.870000,N/E,3.870000,99.946366,100.075366,N/E,N/E,99.089320,99.218320,9655.000000,110.918300,114.642606,7.750000,1101.000000,572.183502,582.583976,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/06/2016,22.000000,85.000000,169.000000,351.000000,N/E,1281.000000,1828.000000,N/E,3557.000000,6742.000000,3466.000000,N/E,N/E,N/E,N/E,N/E,9.976815,9.976815,9.906824,9.906824,9.806884,9.806884,9.591303,9.591303,N/E,N/E,99.548821,101.965488,104.601209,107.742876,N/E,N/E,98.011364,99.337058,111.586733,115.332566,608.105786,619.870385,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.802726,3.983393,4.194720,4.370380,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11110.000000,N/E,4.000000,N/E,N/E,567.933438,578.390859,211.000000,N/E,1807.000000,3.860000,N/E,3.860000,99.946607,100.085996,N/E,N/E,99.090604,99.229993,9654.000000,112.169164,115.914997,7.750000,1100.000000,573.594522,584.051943,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/06/2016,28.000000,91.000000,182.000000,350.000000,N/E,1280.000000,1827.000000,N/E,3556.000000,6741.000000,3465.000000,N/E,N/E,N/E,N/E,N/E,9.971141,9.971141,9.899406,9.899406,9.791553,9.791553,9.593530,9.593530,N/E,N/E,99.571373,102.001929,104.626045,107.785767,N/E,N/E,98.196777,99.538444,111.658453,115.425814,610.550815,622.379439,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.721182,4.019981,4.210902,4.357973,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11109.000000,N/E,4.000000,N/E,N/E,569.478591,579.992924,210.000000,N/E,1806.000000,3.850000,N/E,3.850000,99.946857,100.096579,N/E,N/E,99.087404,99.237126,9653.000000,112.610401,116.377762,7.750000,1099.000000,574.603211,585.117544,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/06/2016,27.000000,90.000000,181.000000,349.000000,N/E,1279.000000,1826.000000,N/E,3555.000000,6740.000000,3464.000000,N/E,N/E,N/E,N/E,N/E,9.971781,9.971781,9.900169,9.900169,9.790790,9.790790,9.590594,9.590594,N/E,N/E,99.295237,101.739681,104.225033,107.402811,N/E,N/E,97.567958,98.925597,111.049013,114.837902,604.903772,616.796382,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.773181,4.033507,4.249997,4.403376,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11108.000000,N/E,4.000000,N/E,N/E,563.318168,573.889377,209.000000,N/E,1805.000000,3.850000,N/E,3.850000,99.947104,100.107521,N/E,N/E,99.088811,99.249228,9652.000000,111.510670,115.299559,7.750000,1098.000000,573.234202,583.805411,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/06/2016,24.000000,87.000000,178.000000,346.000000,N/E,1276.000000,1823.000000,N/E,3552.000000,6737.000000,3461.000000,N/E,N/E,N/E,N/E,N/E,9.974374,9.974374,9.901292,9.901292,9.791784,9.791784,9.585440,9.585440,N/E,N/E,99.102998,101.589109,103.932945,107.164889,N/E,N/E,97.132137,98.537693,110.086067,113.939539,602.911434,615.010814,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.853776,4.125188,4.300657,4.499888,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11105.000000,N/E,4.000000,N/E,N/E,561.378804,572.133808,206.000000,N/E,1802.000000,3.840000,N/E,3.840000,99.947862,100.139862,N/E,N/E,99.091276,99.283276,9649.000000,110.490444,114.343916,7.750000,1095.000000,572.513333,583.268337,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/06/2016,23.000000,86.000000,177.000000,345.000000,N/E,1275.000000,1822.000000,N/E,3551.000000,6736.000000,3460.000000,N/E,N/E,N/E,N/E,N/E,9.975412,9.975412,9.901364,9.901364,9.789661,9.789661,9.585768,9.585768,N/E,N/E,99.077079,101.577079,103.740096,106.990096,N/E,N/E,96.991870,98.413398,109.755607,113.630607,602.857266,615.025599,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.858043,4.170081,4.369999,4.509207,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11104.000000,N/E,4.000000,N/E,N/E,562.372122,573.188418,205.000000,N/E,1801.000000,3.840000,N/E,3.840000,99.948112,100.150779,N/E,N/E,99.087213,99.289880,9648.000000,109.964375,113.839375,7.750000,1094.000000,571.576705,582.393001,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/06/2016,22.000000,85.000000,176.000000,344.000000,N/E,1274.000000,1821.000000,N/E,3550.000000,6735.000000,3459.000000,N/E,N/E,N/E,N/E,N/E,9.976643,9.976643,9.902237,9.902237,9.791293,9.791293,9.585093,9.585093,N/E,N/E,99.322692,101.852230,104.051403,107.336438,N/E,N/E,97.703719,99.141219,110.713796,114.631793,609.522135,621.891192,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.831003,4.181429,4.360003,4.530003,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11103.000000,N/E,4.000000,N/E,N/E,568.617080,579.618800,204.000000,N/E,1800.000000,3.830000,N/E,3.830000,99.948365,100.161143,N/E,N/E,99.083595,99.296373,9647.000000,111.154016,115.071552,7.750000,1093.000000,573.228340,584.224792,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/06/2016,28.000000,91.000000,175.000000,343.000000,N/E,1273.000000,1820.000000,N/E,3549.000000,6734.000000,3458.000000,N/E,N/E,N/E,N/E,N/E,9.970609,9.970609,9.896128,9.896128,9.796185,9.796185,9.593259,9.593259,N/E,N/E,99.240116,99.240116,104.050667,104.050667,N/E,N/E,97.400455,98.853927,110.520190,110.520190,610.574259,610.574259,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,3.789982,4.152353,4.279999,4.450002,N/E,5.000000,6.500000,N/E,5.750000,7.750000,4.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11102.000000,N/E,4.000000,N/E,N/E,569.235787,569.235787,203.000000,N/E,1799.000000,3.830000,N/E,3.830000,99.948617,100.172034,N/E,N/E,99.079543,99.302960,9646.000000,111.126751,111.126751,7.750000,1092.000000,573.279013,573.279013,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
